관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 노원구청,서울특별시 노원구 노원로1길 36 태릉초후문,서울특별시 노원구 공릉2동 250-5 태릉초교후문,어린이보호,1,130,,30,12.Jan,02-2116-4919,37.622867,127.085243,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로1길 81-11 용동초,서울특별시 노원구 하계1동 287-1 용동초등학교,어린이보호,1,130,,30,12.Jan,02-2116-4919,37.642074,127.070051,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로216길 66 상수초후문,"서울특별시 노원구 상계6,7동 754-4 상수초등학교",어린이보호,2,130,,30,12.Jan,02-2116-4919,37.65161,127.063622,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로258 중평초사거리,"서울특별시 노원구 중계2,3동 506-1 중평초등학교 사거리 (고정형)",어린이보호,2,130,,30,12.Jan,02-2116-4919,37.638944,127.064729,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로144 용원초교,서울특별시 노원구 공릉1동 727-1 용원초등학교 앞 버스정류장,어린이보호,1,130,,30,12.Jan,02-2116-4919,37.628508,127.068619,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로3길 41 신계초후문,서울특별시 노원구 월계2동 583 두솔유치원/신계초교,어린이보호,3,130,,30,12.Jan,02-2116-4919,37.629489,127.052807,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로41가길 1 보듬어린이집,서울특별시 노원구 상계5동 443-4 보듬어린이집(구립),어린이보호,4,130,,30,12.Jan,02-2116-4919,37.661852,127.068812,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로39길 18 보듬어린이집,서울특별시 노원구 상계5동 169-497 (고정형),어린이보호,2,200,,30,13.Jan,02-2116-4919,37.661637,127.06887,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로122길 11 한울유치원,"서울특별시 노원구 상계3,4동 77-105 한울 유치원",어린이보호,4,130,,30,12.Jan,02-2116-4919,37.668888,127.080899,2016.6.15
서울특별시 노원구청,서울특별시 노원구 석계로13길7 월계1동어린이집,서울특별시 노원구 월계1동 429-32  월계1동 어린이집,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.62044,127.062407,2016.6.15
서울특별시 노원구청,서울특별시 노원구 광운로6길28 선곡초교,서울특별시 노원구 월계1동 447-29 선곡초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.618259,127.05894,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로2길129 연지초교,서울특별시 노원구 월계2동 266-3 연지초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.634333,127.058577,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로5길28 다연유치원,서울특별시 노원구 월계2동 815-12 다연유치원,어린이보호,2,130,,30,13.Jan,02-2116-4919,37.630921,127.051072,2016.6.15
서울특별시 노원구청,서울특별시 노원구 마들로57 한천초교,서울특별시 노원구 월계3동 1-1 한천초교,어린이보호,3,130,,30,13.Jan,02-2116-4919,37.622501,127.069085,2016.6.15
서울특별시 노원구청,서울특별시 노원구 마들로3길 34 녹천초교,서울특별시 노원구 월계3동 224-13 녹천초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.629302,127.064038,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로192나길 14 공릉어린이집,서울특별시 노원구 공릉1동 389-1 공릉어린이집,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.627244,127.075139,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로175길 12-1  공릉초교,서울특별시 노원구 공릉1동 598-23 공릉초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.619694,127.07398,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로198길 32 사라유치원,서울특별시 노원구 공릉1동 366-1 사라유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.629002,127.073427,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로197길 105 예진유치원,서울특별시 노원구 공릉1동 382-1 예진유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.625311,127.07057,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로51가길 11-2 태랑초교,서울특별시 노원구 공릉2동 121-5 태랑초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.624356,127.091332,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로58길 33 정민학교,서울특별시 노원구 하계1동 153-27 정민학교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.633715,127.072437,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로1길 33 성실유치원,서울특별시 노원구 하계1동 208-5 성실유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.639115,127.070365,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로144 한성유치원,서울특별시 노원구 하계1동 22 한성유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.641592,127.076711,2016.6.15
서울특별시 노원구청,"서울특별시 노원구 섬밭로265 학여울유치원, 학여울청구입구","서울특별시 노원구 중계2,3동 505 학여울청구아파트입구  학여울유치원",어린이보호,1,130,,30,13.Jan,02-2116-4919,37.638735,127.062476,2016.6.15
서울특별시 노원구청,"서울특별시 노원구 중계로 129 수암초교,우체국옆",서울특별시 노원구 중계본동 311-22 수암초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.646599,127.080585,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로483 중원초교,"서울특별시 노원구 중계2,3동 500 중원초교",어린이보호,1,130,,30,13.Jan,02-2116-4919,37.645621,127.062584,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로207길 140 연세유치원,서울특별시 노원구 하계2동 354-1 연세유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.639033,127.060631,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로230길 23 노원초교,서울특별시 노원구 상계1동 1019-83 노원초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.671531,127.057567,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로 1625 노일초교,서울특별시 노원구 상계1동 1044 노일초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.672583,127.053903,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로231길72 노일유치원,서울특별시 노원구 상계1동 1067-1 노일유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.671728,127.051566,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1745 수락초교,서울특별시 노원구 상계1동 1171-1 수락초교 (육교위),어린이보호,3,130,,30,13.Jan,02-2116-4919,37.679662,127.054987,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로7길46 학림유치원,서울특별시 노원구 상계2동 363-1 학림유치원,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.658571,127.064126,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로9가길23 상계초교,서울특별시 노원구 상계2동 397-4 상계초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.658206,127.066096,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로94가길16 덕암초교,"서울특별시 노원구 상계3,4동 1275 덕암초교",어린이보호,1,130,,30,13.Jan,02-2116-4919,37.66563,127.079261,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로118길 27 동화나라유치원,"서울특별시 노원구 상계3,4동 1294 동화나라유치원",어린이보호,1,130,,30,13.Jan,02-2116-4919,37.667974,127.080536,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로522 상곡초교,서울특별시 노원구 상계10동 670 상곡초교,어린이보호,1,130,,30,13.Jan,02-2116-4919,37.662852,127.060267,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로277 불암지구대,서울특별시 노원구 중계동 359-6 불암지구대,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.652397,127.077325,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로261 국민은행뒤,서울특별시 노원구 중계동 359-16 국민은행 뒷길,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.651566,127.076421,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로18길9 효천유치원앞,서울특별시 노원구 중계동 366-15,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.651092,127.077778,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로22길71 중계건영3차입구,서울특별시 노원구 중계동 360-4 어린이집 앞,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.649093,127.076144,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로242 삼부프라자뒤,서울특별시 노원구 중계동 364-16 삼부프라자 뒤,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.649193,127.077142,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로 1528 지혜유치원,서울특별시 노원구 상 649-8,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.664754,127.058083,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로77길27 까치유치원,서울특별시 노원구 중계동 440-1,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.655234,127.07241,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로54길116 대원유치원,서울특별시 노원구 상계동 637-1,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.668262,127.060376,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로207길17 동은유치원,서울특별시 노원구 중계동 502-2,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.643197,127.06355,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로58 두솔유치원,서울특별시 노원구 월계동 783,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.632496,127.052674,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로438 아해뜰유치원,서울특별시 노원구 중계동 514-2 대진여고 앞,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.646446,127.06728,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로325 사랑샘유치원,서울특별시 노원구 중계동 358-6,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.656408,127.077699,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로34길38 공릉2동어린이집,서울특별시 노원구 공릉동 244-34,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.624151,127.082039,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1380 아라유치원,서울특별시 노원구 상계동 728-5,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.651685,127.061652,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1062 공릉어린이집,서울특별시 노원구 공릉동 499-1,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.624859,127.073493,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1350 성서대부설어린이집,서울특별시 노원구 상계동 749-8,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.649166,127.062402,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로86길39 키즈위즈유치원,서울특별시 노원구 중계동 129-6,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.660965,127.079279,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로102길24 무지개유치원,서울특별시 노원구 상계동 95-107,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.664302,127.078232,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로299 꿈나무유치원,서울특별시 노원구 하계동 153-19,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.633769,127.072169,2016.6.15
서울특별시 노원구청,서울특별시 노원구 우이천로102 초안유지원,서울특별시 노원구 월계동 924-1,어린이보호,1,130,,30,14.Jan,02-2116-4919,37.630044,127.044071,2016.6.15
서울특별시 노원구청,서울특별시 노원구 우이천로2길 29,서울특별시 노원구 월계2동 912-1,어린이보호,1,200,,30,15.Jan,02-2116-4919,37.632459,127.042697,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로41가길 24 계상초교,서울특별시 노원구 서울계상초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.66271,127.068267,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로173길 12 공릉초교,서울특별시 노원구 서울공릉초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.618802,127.074188,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로192가길 16 공연초교,서울특별시 노원구 서울공연초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.627253,127.074165,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로230나길 32 노원초교,서울특별시 노원구 서울노원초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.673318,127.058294,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1625 노일초교,서울특별시 노원구 서울노일초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.673291,127.054778,2016.6.15
서울특별시 노원구청,서울특별시 노원구 마들로3길 34 녹천초교,서울특별시 노원구 서울녹천초등학교,어린이보호,3,41,,30,9.Jan,02-2116-4919,37.628801,127.063113,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로213길 52 당현초교,서울특별시 노원구 서울당현초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.648658,127.058391,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로112길 68 덕암초교,서울특별시 노원구 서울덕암초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.666489,127.081468,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로566 동일초교,서울특별시 노원구 서울동일초등학교,어린이보호,7,41,,30,7.Jan,02-2116-4919,37.665166,127.054595,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로178 불암초교,서울특별시 노원구 서울불암초등학교,어린이보호,5,41,,30,7.Jan,02-2116-4919,37.651067,127.080647,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로237 상경초교,서울특별시 노원구 서울상경초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.670208,127.051321,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로9길 39 상계초교,서울특별시 노원구 서울상계초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.659312,127.066242,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로38길 34 상곡초교,서울특별시 노원구 서울상곡초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.662787,127.062515,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로514 상명초교,서울특별시 노원구 서울상명초등학교,어린이보호,6,41,,30,7.Jan,02-2116-4919,37.653165,127.065237,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로216길 66 상수초교,서울특별시 노원구 서울상수초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.651586,127.064735,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로54길 119 상원초교,서울특별시 노원구 서울상원초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.667188,127.059825,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로221길 27 상월초교,서울특별시 노원구 서울상월초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.656271,127.062407,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로443 상천초교,서울특별시 노원구 서울상천초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.646282,127.058107,2016.6.15
서울특별시 노원구청,서울특별시 노원구 광운로2길 1 선곡초교,서울특별시 노원구 서울선곡초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.618417,127.058209,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1745 수락초교,서울특별시 노원구 서울수락초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.684287,127.054834,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로12길 9 수암초교,서울특별시 노원구 서울수암초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.647874,127.081372,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로29 신계초교,서울특별시 노원구 서울신계초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.630167,127.052988,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로267 신상계초교,서울특별시 노원구 서울신상계초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.667474,127.07579,2016.6.15
서울특별시 노원구청,서울특별시 노원구 월계로55길 48 연지초교,서울특별시 노원구 서울연지초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.633479,127.059984,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로58길 36 연촌초교,서울특별시 노원구 서울연촌초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.635065,127.072862,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로52길 59 온곡초교,서울특별시 노원구 서울온곡초등학교,어린이보호,6,41,,30,7.Jan,02-2116-4919,37.667608,127.06579,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로1길 81-11 용동초교,서울특별시 노원구 서울용동초등학교,어린이보호,3,41,,30,8.Jan,02-2116-4919,37.641678,127.06944,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로144 용원초교,서울특별시 노원구 서울용원초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.629603,127.068866,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로76길 18 원광초교,서울특별시 노원구 서울원광초등학교,어린이보호,3,41,,30,8.Jan,02-2116-4919,37.654212,127.074789,2016.6.15
서울특별시 노원구청,서울특별시 노원구 월계로45가길 10 월계초교,서울특별시 노원구 서울월계초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.627663,127.050415,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로239 을지초교,서울특별시 노원구 서울을지초등학교,어린이보호,6,41,,30,7.Jan,02-2116-4919,37.650352,127.07313,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로19길 39 중계초교,서울특별시 노원구 서울중계초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.657755,127.073028,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로316 중원초교,서울특별시 노원구 서울중원초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.643614,127.062826,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로241 중평초교,서울특별시 노원구 서울중평초등학교,어린이보호,6,41,,30,7.Jan,02-2116-4919,37.63728,127.06409,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로181 중현초교,서울특별시 노원구 서울중현초등학교,어린이보호,4,41,,30,7.Jan,02-2116-4919,37.632418,127.066235,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로431 청계초교,서울특별시 노원구 서울청계초등학교,어린이보호,4,41,,30,8.Jan,02-2116-4919,37.644887,127.066442,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로506 청원초,서울특별시 노원구 서울청원초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.666028,127.062013,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로815 태강삼육초,서울특별시 노원구 서울태강삼육초등학교,어린이보호,3,41,,30,8.Jan,02-2116-4919,37.643142,127.106251,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로51나길 31 태랑초,서울특별시 노원구 서울태랑초등학교,어린이보호,3,41,,30,9.Jan,02-2116-4919,37.625949,127.090535,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로1길 36 태릉초,서울특별시 노원구 서울태릉초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.622867,127.085243,2016.6.15
서울특별시 노원구청,서울특별시 노원구 마들로45 한천초학교,서울특별시 노원구 서울한천초등학교,어린이보호,4,41,,30,9.Jan,02-2116-4919,37.620464,127.069013,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로621 화랑초등학교,서울특별시 노원구 서울화랑초등학교,어린이보호,5,41,,30,7.Jan,02-2116-4919,37.629222,127.090551,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로173길 13 공릉초교정문,서울특별시 노원구 공릉1동 683-24 공릉초교 정문앞,교통단속,1,41,,30,7.Jan,02-2116-4919,37.618322,127.074431,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로175길 28 공릉초교후문,서울특별시 노원구 공릉1동 598-17 공릉초교 후문앞 (GS25),교통단속,1,41,,30,7.Jan,02-2116-4919,37.619789,127.073472,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로192 원자력병원입구,서울특별시 노원구 공릉2동 421-46 원자력병원주변,교통단속,1,41,,30,7.Jan,02-2116-4919,37.627014,127.079093,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로1길 68 공릉2주민센터앞,서울특별시 노원구 공릉2동 87-7 공릉2동사무소 앞(화랑대역길) ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.621237,127.083388,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로 1114  수협사거리,서울특별시 노원구 공릉1동 739 수협 앞(공릉수협사거리) ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.629261,127.071588,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로15길 51-10 한신코어2동앞,서울특별시 노원구 하계1동  207-1 한신코아빌라2동 앞(중계 홈플러스주변) ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.639907,127.069609,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로 253 은행사거리 우리은행,서울특별시 노원구 중계1동 360-7 우리은행 앞(은행사거리) ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.650371,127.076314,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로 276 중계1주민센터건너편,"서울특별시 노원구 중계본동 366-11 신한은행,중계1동주민센터 맞은편",교통단속,1,41,,30,7.Jan,02-2116-4919,37.651877,127.077757,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로207길 17 중계그린116동앞,"서울특별시 노원구 중계2,3동 503-2 중계그린아파트 115동 앞",교통단속,1,41,,30,7.Jan,02-2116-4919,37.642066,127.064046,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로208길 20 중계무지개213동 앞,"서울특별시 노원구 중계2,3동 509-3  2001아울렛정문 정문삼거리앞 ",교통단속,1,41,,30,7.Jan,02-2116-4919,37.656271,127.062407,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로384 상계역앞,서울특별시 노원구 중계4동 141-65상계역 앞  ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.659782,127.073191,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로 365 안경콘텍트앞,서울특별시 노원구 중계4동 157-5 안경콘텍트앞 중계초교근처 ,교통단속,1,41,,30,7.Jan,02-2116-4919,37.658168,127.074122,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로 232 양지근린공원사거리,서울특별시 노원구 중계본동 364-15 양지근린공원 사거리,교통단속,1,41,,30,7.Jan,02-2116-4919,37.648423,127.076924,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로 495 와우쇼핑몰 주변,서울특별시 노원구 상계2동 717번지 와우쇼핑몰 인근,교통단속,1,41,,30,7.Jan,02-2116-4919,37.655074,127.063083,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로 769 기업은행 상계시장길,"서울특별시 노원구 상계3,4동 93-4 기업은행 앞,상계시장길",교통단속,1,41,,30,7.Jan,02-2116-4919,37.666015,127.077538,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로 467 교보생명앞,"서울특별시 노원구 상계6,7동 712-2 교보생명 앞",교통단속,1,41,,30,7.Jan,02-2116-4919,37.654388,127.059702,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로 1395 삼성생명앞,"서울특별시 노원구 상계6,7동 730 삼성생명 앞",교통단속,1,41,,30,7.Jan,02-2116-4919,37.653165,127.060428,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로 488 롯데사거리주변,"서울특별시 노원구 상계6,7동 724 LG텔레콤 앞 (롯데사거리 주변) ",교통단속,1,41,,30,7.Jan,02-2116-4919,37.654273,127.062154,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로 494 노원kt앞,"서울특별시 노원구 상계6,7동 724-3 노원전화국 앞",교통단속,1,41,,30,7.Jan,02-2116-4919,37.65454,127.062981,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로34길 43 노원정보도서관앞,서울특별시 노원구 상계10동 412-1 노원정보도서관 앞,교통단속,1,41,,30,7.Jan,02-2116-4919,37.661061,127.064997,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로85길 10-2 큰집설렁탕 ,서울특별시 노원구 상계2동 323-9 큰집설렁탕집 사거리 (문화의거리2) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.655742,127.065327,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로81길 16 문화의거리,서울특별시 노원구 상계2동 606-16 화랑예식장 사거리 (문화의거리1) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.655557,127.06288,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로 829 당고개역 기업은행,"서울특별시 노원구 상계3,4동 67-6 기업은행 사거리(당고개역북쪽)",교통단속,1,41,,30,8.Jan,02-2116-4919,37.670569,127.081336,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로 137 공릉구길,서울특별시 노원구 공릉2동 338-26공릉구길 국민은행 태강APT 입구(공릉구길 1주변) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.622404,127.079071,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로175 공릉삼익2차앞,서울특별시 노원구 공릉2동 413-2 삼익2차아파트 201동앞 삼거리,교통단속,1,41,,30,8.Jan,02-2116-4919,37.625585,127.079739,2016.6.15
서울특별시 노원구청,서울특별시 노원구 광운로 64 광운대역 국민은행앞,서울특별시 노원구 월계1동 383-4 성북역 국민은행 삼거리 ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.622799,127.060167,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로208길 20 중계무지개205동 앞,"서울특별시 노원구 중계2,3동 512-2 무지개APT 205동 사거리 (중개무지개아파트주변) ",교통단속,1,41,,30,8.Jan,02-2116-4919,37.656271,127.062407,2016.6.15
서울특별시 노원구청,서울특별시 노원구  동일로174길 24 북부지원,서울특별시 노원구 공릉1동 670-12 북부지원 정문 삼거리 (북부지원 정문주변) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.618807,127.076827,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로461 한우리부페,서울특별시 노원구 상계2동 366-18 한우리부페/우성아파트 사거리 (한우리웨딩홀주변) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.657392,127.06559,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉로231 산업대정문앞,서울특별시 노원구 공릉2동 172-25 산업대 정문 앞 삼거리 (산업대입구 주변) ,교통단속,1,41,,30,8.Jan,02-2116-4919,37.629723,127.07612,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로 253 하계1주민센터앞,서울특별시 노원구 하계1동 251-6하계1동 주민센터 앞,교통단속,1,41,,30,9.Jan,02-2116-4919,37.639911,127.072936,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로623 원광초교사거리,서울특별시 노원구 중계1동 426-43 (원광초등학교 주변),교통단속,1,41,,30,9.Jan,02-2116-4919,37.653301,127.073629,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로5길28 월계2주민센터앞,서울특별시 노원구 월계2동 777-1월계주민센터 앞,교통단속,1,41,,30,9.Jan,02-2116-4919,37.632471,127.050764,2016.6.15
